period_key,plant_key,bu_key,product_group,product_key,account_key,value,version_key,profitcenter_key,costcenter_key,tags
2022-09-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,cogs_other,158756.5369949118,Actuals,AnnArbor,Detroit,energyefficient
2022-10-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,cogs_other,172183.29418556902,Actuals,AnnArbor,Detroit,energyefficient
2022-11-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,cogs_other,278542.54455003765,Actuals,AnnArbor,Detroit,energyefficient
2022-12-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,cogs_other,241247.55882613064,Actuals,AnnArbor,Detroit,energyefficient
2023-01-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,cogs_other,237494.27338296667,Actuals,AnnArbor,Detroit,energyefficient
2023-02-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,cogs_other,168066.4594363229,Actuals,AnnArbor,Detroit,energyefficient
2023-03-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,cogs_other,317699.3593883372,Actuals,AnnArbor,Detroit,energyefficient
2023-04-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,cogs_other,351516.6376018911,Actuals,AnnArbor,Detroit,energyefficient
2023-05-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,cogs_other,170544.93621775554,Actuals,AnnArbor,Detroit,energyefficient
2023-06-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,cogs_other,206061.70360182013,Actuals,AnnArbor,Detroit,energyefficient
2023-07-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,cogs_other,68439.01843618893,Actuals,AnnArbor,Detroit,energyefficient
2023-08-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,cogs_other,134178.19292399264,Actuals,AnnArbor,Detroit,energyefficient
2023-09-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,cogs_other,74302.88830053211,Actuals,AnnArbor,Detroit,energyefficient
2023-10-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,cogs_other,150099.97235841857,Actuals,AnnArbor,Detroit,energyefficient
2023-11-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,cogs_other,180004.8385068573,Actuals,AnnArbor,Detroit,energyefficient
2023-12-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,cogs_other,184161.25587177544,Actuals,AnnArbor,Detroit,energyefficient
2024-01-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,cogs_other,170503.9913423342,Actuals,AnnArbor,Detroit,energyefficient
2024-02-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,cogs_other,341837.0316358303,Actuals,AnnArbor,Detroit,energyefficient
2024-03-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,cogs_other,113206.21648905662,Actuals,AnnArbor,Detroit,energyefficient
2024-04-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,cogs_other,255516.98615468544,Actuals,AnnArbor,Detroit,energyefficient
2024-05-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,cogs_other,258248.98135643665,Actuals,AnnArbor,Detroit,energyefficient
2024-06-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,cogs_other,185712.21074301418,Actuals,AnnArbor,Detroit,energyefficient
2019-01-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,81720.73211638183,Actuals,AnnArbor,Detroit,energyefficient
2019-02-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,166395.58576274588,Actuals,AnnArbor,Detroit,energyefficient
2019-03-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,154234.2265393593,Actuals,AnnArbor,Detroit,energyefficient
2019-04-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,233442.01492609212,Actuals,AnnArbor,Detroit,energyefficient
2019-05-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,222969.9677986003,Actuals,AnnArbor,Detroit,energyefficient
2019-06-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,200782.41546795663,Actuals,AnnArbor,Detroit,energyefficient
2019-07-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,83506.7483130602,Actuals,AnnArbor,Detroit,energyefficient
2019-08-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,66408.27348829791,Actuals,AnnArbor,Detroit,energyefficient
2019-09-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,172929.291996816,Actuals,AnnArbor,Detroit,energyefficient
2019-10-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,0.0,Actuals,AnnArbor,Detroit,energyefficient
2019-11-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,39527.23064173085,Actuals,AnnArbor,Detroit,energyefficient
2019-12-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,68650.84853629372,Actuals,AnnArbor,Detroit,energyefficient
2020-01-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,275487.2357641171,Actuals,AnnArbor,Detroit,energyefficient
2020-02-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,293713.9408111053,Actuals,AnnArbor,Detroit,energyefficient
2020-03-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,138757.56980095676,Actuals,AnnArbor,Detroit,energyefficient
2020-04-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,148707.49123084394,Actuals,AnnArbor,Detroit,energyefficient
2020-05-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,185618.3741169828,Actuals,AnnArbor,Detroit,energyefficient
2020-06-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,113287.74705515913,Actuals,AnnArbor,Detroit,energyefficient
2020-07-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,198738.82902829908,Actuals,AnnArbor,Detroit,energyefficient
2020-08-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,196239.23760123903,Actuals,AnnArbor,Detroit,energyefficient
2020-09-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,174759.1498147468,Actuals,AnnArbor,Detroit,energyefficient
2020-10-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,106037.7744187685,Actuals,AnnArbor,Detroit,energyefficient
2020-11-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,162349.77000552954,Actuals,AnnArbor,Detroit,energyefficient
2020-12-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,234076.46304654056,Actuals,AnnArbor,Detroit,energyefficient
2021-01-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,270567.21119798656,Actuals,AnnArbor,Detroit,energyefficient
2021-02-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,263111.22448780923,Actuals,AnnArbor,Detroit,energyefficient
2021-03-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,466503.92835660384,Actuals,AnnArbor,Detroit,energyefficient
2021-04-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,304868.3076009622,Actuals,AnnArbor,Detroit,energyefficient
2021-05-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,392386.28023567214,Actuals,AnnArbor,Detroit,energyefficient
2021-06-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,323651.2291480569,Actuals,AnnArbor,Detroit,energyefficient
2021-07-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,262217.3069346029,Actuals,AnnArbor,Detroit,energyefficient
2021-08-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,208973.42303995843,Actuals,AnnArbor,Detroit,energyefficient
2021-09-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,158723.47781071535,Actuals,AnnArbor,Detroit,energyefficient
2021-10-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,186398.3257388805,Actuals,AnnArbor,Detroit,energyefficient
2021-11-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,293875.0135229411,Actuals,AnnArbor,Detroit,energyefficient
2021-12-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,204449.6656793273,Actuals,AnnArbor,Detroit,energyefficient
2022-01-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,597043.6068700928,Actuals,AnnArbor,Detroit,energyefficient
2022-02-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,326637.6049546447,Actuals,AnnArbor,Detroit,energyefficient
2022-03-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,259260.3998151533,Actuals,AnnArbor,Detroit,energyefficient
2022-04-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,463031.0852941831,Actuals,AnnArbor,Detroit,energyefficient
2022-05-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,394625.09453731345,Actuals,AnnArbor,Detroit,energyefficient
2022-06-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,673105.9194303142,Actuals,AnnArbor,Detroit,energyefficient
2022-07-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,262159.27426811465,Actuals,AnnArbor,Detroit,energyefficient
2022-08-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,411970.8165031914,Actuals,AnnArbor,Detroit,energyefficient
2022-09-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,384659.5467799658,Actuals,AnnArbor,Detroit,energyefficient
2022-10-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,414722.5756088879,Actuals,AnnArbor,Detroit,energyefficient
2022-11-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,699632.0115424478,Actuals,AnnArbor,Detroit,energyefficient
2022-12-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,575078.1681458699,Actuals,AnnArbor,Detroit,energyefficient
2023-01-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,586083.9112547596,Actuals,AnnArbor,Detroit,energyefficient
2023-02-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,425969.45448958926,Actuals,AnnArbor,Detroit,energyefficient
2023-03-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,792289.4645814905,Actuals,AnnArbor,Detroit,energyefficient
2023-04-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,880008.2932953194,Actuals,AnnArbor,Detroit,energyefficient
2023-05-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,443137.09573552205,Actuals,AnnArbor,Detroit,energyefficient
2023-06-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,492465.89965418505,Actuals,AnnArbor,Detroit,energyefficient
2023-07-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,171482.50766046692,Actuals,AnnArbor,Detroit,energyefficient
2023-08-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,317460.01906764484,Actuals,AnnArbor,Detroit,energyefficient
2023-09-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,173717.59970319222,Actuals,AnnArbor,Detroit,energyefficient
2023-10-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,380971.2592504053,Actuals,AnnArbor,Detroit,energyefficient
2023-11-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,454279.314980777,Actuals,AnnArbor,Detroit,energyefficient
2023-12-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,463866.0516537552,Actuals,AnnArbor,Detroit,energyefficient
2024-01-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,444099.7662092043,Actuals,AnnArbor,Detroit,energyefficient
2024-02-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,817995.0821333327,Actuals,AnnArbor,Detroit,energyefficient
2024-03-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,283029.9036133861,Actuals,AnnArbor,Detroit,energyefficient
2024-04-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,604010.0042532894,Actuals,AnnArbor,Detroit,energyefficient
2024-05-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,654173.3802584403,Actuals,AnnArbor,Detroit,energyefficient
2024-06-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_transportation,444364.89904917835,Actuals,AnnArbor,Detroit,energyefficient
2019-01-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_warehousing,77274.7530526857,Actuals,AnnArbor,Detroit,energyefficient
2019-02-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_warehousing,172710.26708825165,Actuals,AnnArbor,Detroit,energyefficient
2019-03-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_warehousing,165210.1772631665,Actuals,AnnArbor,Detroit,energyefficient
2019-04-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_warehousing,241764.00456835047,Actuals,AnnArbor,Detroit,energyefficient
2019-05-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_warehousing,230412.0574359294,Actuals,AnnArbor,Detroit,energyefficient
2019-06-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_warehousing,208678.51149555197,Actuals,AnnArbor,Detroit,energyefficient
2019-07-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_warehousing,86074.97589235718,Actuals,AnnArbor,Detroit,energyefficient
2019-08-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_warehousing,65927.73864857615,Actuals,AnnArbor,Detroit,energyefficient
2019-09-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_warehousing,174394.08360095698,Actuals,AnnArbor,Detroit,energyefficient
2019-10-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_warehousing,0.0,Actuals,AnnArbor,Detroit,energyefficient
2019-11-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_warehousing,42045.82544854035,Actuals,AnnArbor,Detroit,energyefficient
2019-12-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_warehousing,71035.39727384139,Actuals,AnnArbor,Detroit,energyefficient
2020-01-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_warehousing,276680.60637306294,Actuals,AnnArbor,Detroit,energyefficient
2020-02-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_warehousing,298559.3344115944,Actuals,AnnArbor,Detroit,energyefficient
2020-03-01,North America,Residential,Heating Systems,ElectroHeat Electric Furnace,t_w_warehousing,137497.08436789204,Actuals,AnnArbor,Detroit,energyefficient
